file,line,terms,text
fairdiplomacy/webdip/message_approval_cache_api.py,659,pydipcc.Game,"    game_fp: str, game: pydipcc.Game, agent_power: Power, db: Optional[int] = None"
fairdiplomacy/utils/thread_pool_encoding.py,61,pydipcc.Game,"        self, game: pydipcc.Game, orders: Sequence[Order], input_version: int"
fairdiplomacy/utils/thread_pool_encoding.py,69,pydipcc.Game,"    def encode_inputs(self, games: Sequence[pydipcc.Game], input_version: int) -> DataFields:"
fairdiplomacy/utils/thread_pool_encoding.py,80,pydipcc.Game,"        self, games: Sequence[pydipcc.Game], input_version: int"
fairdiplomacy/utils/thread_pool_encoding.py,92,pydipcc.Game,"        self, games: Sequence[pydipcc.Game], input_version: int"
fairdiplomacy/utils/thread_pool_encoding.py,120,"process,pydipcc.Game","    def process_multi(self, games: Sequence[pydipcc.Game]) -> None:"
fairdiplomacy/utils/thread_pool_encoding.py,121,process,        self.thread_pool.process_multi(games)
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,18,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,22,process,mp = get_multiprocessing_ctx()
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,36,pydipcc.Game,"        self, func_name: str, game: Optional[pydipcc.Game], *args, **kwargs"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,65,process,        return MultiProcessParlaiExecutor(
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,85,pydipcc.Game,"        self, func_name: str, game: Optional[pydipcc.Game], *args, **kwargs"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,105,process,class MultiProcessParlaiExecutor(ParlaiExecutor):
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,113,process,"        assert _THE_MODEL is None, ""Expected the model to be non-loaded in the main process"""
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,120,process,"            logging.info(""Building MultiProcessParlaiExecutor for %d devices"", self._num_workers)"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,121,process,            self._executor = concurrent.futures.ProcessPoolExecutor(
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,134,process,"                ""Building MultiProcessParlaiExecutor for model dispatched to device %d"", gpu_id"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,136,process,            self._executor = concurrent.futures.ProcessPoolExecutor(
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,147,process,            # This means that the subprocesses were waited on inside the constructor
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,155,pydipcc.Game,"        self, func_name: str, game: Optional[pydipcc.Game], *args, **kwargs"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,179,process,"        print(""Sunsetting the process pool for"", self.cfg)"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,189,process,"    # gets initialized. From the perspective of this process, there's just a single"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,196,process,"    logging.info(f""Process {os.getpid()} : Done loading"")"
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,201,process,"    assert _THE_MODEL is not None, f""Model is not loaded in process {os.getpid()}"""
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,207,process,"    assert _THE_MODEL is not None, f""Model is not loaded in process {os.getpid()}"""
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,211,"from_json,pydipcc.Game",        game = pydipcc.Game.from_json(game_json)
fairdiplomacy/utils/parlai_multi_gpu_wrappers.py,222,process,"    assert _THE_MODEL is not None, f""Model is not loaded in process {os.getpid()}"""
fairdiplomacy/utils/order_idxs.py,364,get_orderable_locations,    orderable_locations = game.get_orderable_locations()
fairdiplomacy/utils/order_idxs.py,365,get_all_possible_orders,    all_possible_orders = game.get_all_possible_orders()
fairdiplomacy/utils/multiprocessing_spawn_context.py,7,process,import torch.multiprocessing as mp
fairdiplomacy/utils/multiprocessing_spawn_context.py,12,process,def get_multiprocessing_ctx():
fairdiplomacy/utils/multiprocessing_spawn_context.py,13,process,"    """"""Get an instance of torch.multiprocessing that uses the ""spawn"" context method."
fairdiplomacy/utils/multiprocessing_spawn_context.py,14,process,  The instance returned is distinct from multiprocessing or torch.multiprocessing. This is to avoid clashing
fairdiplomacy/utils/multiprocessing_spawn_context.py,16,process,"  multiprocessing to something other than ""spawn""."""""""
fairdiplomacy/utils/jupyter.py,24,from_json,from fairdiplomacy.utils.game_scoring import get_game_result_from_json
fairdiplomacy/utils/jupyter.py,113,from_json,            result = get_game_result_from_json(path)
fairdiplomacy/utils/jupyter.py,144,Game(,    game = Game(game)
fairdiplomacy/utils/jupyter.py,146,set_orders,"        game.set_orders(power, joint_action[power])"
fairdiplomacy/utils/jupyter.py,147,process,    game.process()
fairdiplomacy/utils/jupyter.py,151,Game(,"def load_game(path: Union[pathlib.Path, str]) -> Game:"
fairdiplomacy/utils/jupyter.py,154,from_json,        game = Game.from_json(f.read())
fairdiplomacy/utils/jupyter.py,160,set_orders,"        game.set_orders(power, orders)"
fairdiplomacy/utils/h2h_sweep.py,145,process,"    def postprocess(self, data: List[Dict]):"
fairdiplomacy/utils/h2h_sweep.py,354,process,        maybe_df_dict = self.postprocess(data)
fairdiplomacy/utils/game_scoring.py,127,from_json,def get_game_result_from_json(game_json_path):
fairdiplomacy/utils/game.py,31,pydipcc.Game,"def game_from_view_of(game: pydipcc.Game, power: Power) -> pydipcc.Game:"
fairdiplomacy/utils/game.py,37,"Game(,pydipcc.Game",        return pydipcc.Game(game)
fairdiplomacy/utils/game.py,50,"from_json,pydipcc.Game",    new_game = pydipcc.Game.from_json(json.dumps(j))
fairdiplomacy/utils/game.py,55,"add_message,pydipcc.Game","    game: pydipcc.Game, power_one: Power, power_two: Power, *, add_message_to_all: bool = True"
fairdiplomacy/utils/game.py,56,pydipcc.Game,) -> pydipcc.Game:
fairdiplomacy/utils/game.py,74,add_message,        if add_message_to_all:
fairdiplomacy/utils/game.py,86,"from_json,pydipcc.Game",    new_game = pydipcc.Game.from_json(json.dumps(j))
fairdiplomacy/utils/game.py,90,pydipcc.Game,"def assert_game_from_view_of(game: pydipcc.Game, power: Power) -> None:"
fairdiplomacy/utils/game.py,125,pydipcc.Game,def get_game_draw_state(game: pydipcc.Game) -> CurrentDrawState:
fairdiplomacy/utils/game.py,141,pydipcc.Game,"    game: pydipcc.Game, a: Power, b: Power, current_phase_only: bool = False"
fairdiplomacy/utils/game.py,155,pydipcc.Game,"    game: pydipcc.Game, power: Power, current_phase_only: bool = False"
fairdiplomacy/utils/game.py,168,pydipcc.Game,"def is_replying_to(game: pydipcc.Game, a: Power, b: Power) -> bool:"
fairdiplomacy/utils/game.py,175,pydipcc.Game,"    game: pydipcc.Game, order: Order, other_power: Power"
fairdiplomacy/utils/game.py,208,pydipcc.Game,"def action_has_any_direct_attack(game: pydipcc.Game, action: Action, other_power: Power) -> bool:"
fairdiplomacy/utils/game.py,250,pydipcc.Game,"    game: pydipcc.Game, action: Action, other_power: Power, other_power_action: Action"
fairdiplomacy/utils/exception_handling_process.py,10,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/utils/exception_handling_process.py,12,process,mp = get_multiprocessing_ctx()
fairdiplomacy/utils/exception_handling_process.py,14,process,# mostly from https://stackoverflow.com/questions/19924104/python-multiprocessing-handling-child-errors-in-parent
fairdiplomacy/utils/exception_handling_process.py,15,process,class ExceptionHandlingProcess(mp.Process):
fairdiplomacy/utils/exception_handling_process.py,16,process,"    """"""A process that propagates exceptions back to the parent on join()."""""""
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,15,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,21,process,mp = get_multiprocessing_ctx()
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,28,process,class MultiProcessBaseStrategyModelExecutor:
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,35,process,"        assert _THE_MODEL is None, ""Expected the model to be non-loaded in the main process"""
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,40,process,"            logging.info(""Buillding MultiProcessParlaiExecutor for %d devices"", self._num_workers)"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,41,process,            self._executor = concurrent.futures.ProcessPoolExecutor(
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,64,pydipcc.Game,"        self, func_name: str, games: List[pydipcc.Game], *args, **kwargs"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,74,"set_orders,pydipcc.Game","    def rollout(self, game: pydipcc.Game, agent_power, set_orders_dicts, player_rating):"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,76,set_orders,            player_ratings = [player_rating] * len(set_orders_dicts)
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,87,set_orders,"                    set_orders_dicts=set_orders_dicts,"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,96,set_orders,"                set_orders_dicts=set_orders_dicts,"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,108,process,"            logging.info(f""Sunsetting the process pool for {self._model.model_path}"")"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,122,process,"    logging.info(f""Process {os.getpid()}: Done loading"")"
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,127,process,"    assert _THE_MODEL is not None, f""Model is not loaded in this process ({os.getpid()})"""
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,128,"from_json,pydipcc.Game",    games = [pydipcc.Game.from_json(game_json) for game_json in game_jsons]
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,136,process,"    assert _THE_ROLLOUT is not None, ""Model is not loaded in this process"""
fairdiplomacy/utils/base_strategy_model_multi_gpu_wrappers.py,137,"from_json,pydipcc.Game",    game = pydipcc.Game.from_json(game_json)
fairdiplomacy/utils/__init__.py,8,process,from .exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/remote_metric_logger.py,9,process,The main process should initialize MetricLoggingServer that will spawn a
fairdiplomacy/selfplay/remote_metric_logger.py,10,process,logging process. This process will start a ZMQ server on random port.
fairdiplomacy/selfplay/remote_metric_logger.py,28,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/remote_metric_logger.py,103,process,        self.p = ExceptionHandlingProcess(
fairdiplomacy/selfplay/model_server.py,17,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/model_server.py,20,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/exploit_test.py,51,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/selfplay/exploit_test.py,135,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/selfplay/exploit_test.py,141,get_orderable_locations,"        for power, locs in game.get_orderable_locations().items():"
fairdiplomacy/selfplay/exploit_test.py,142,get_all_possible_orders,            action = tuple(game.get_all_possible_orders()[loc][0] for loc in locs)
fairdiplomacy/selfplay/exploit_test.py,222,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/selfplay/exploit_test.py,228,get_orderable_locations,"        for power, locs in game.get_orderable_locations().items():"
fairdiplomacy/selfplay/exploit_test.py,229,get_all_possible_orders,            action = tuple(game.get_all_possible_orders()[loc][0] for loc in locs)
fairdiplomacy/selfplay/exploit.py,49,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/exploit.py,50,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/exploit.py,55,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/exploit.py,185,process,        # This constructor is called by 3 different sets of processes. See ExecutionContext
fairdiplomacy/selfplay/exploit.py,186,process,"        # On data generation workers (additional processes directly spawned by slurm), heyhi.is_master() is false."
fairdiplomacy/selfplay/exploit.py,209,process,"                    f""This is a training master process, rank {self.ectx.training_ddp_rank}"""
fairdiplomacy/selfplay/exploit.py,213,process,"                    f""This is a training helper process, rank {self.ectx.training_ddp_rank}"""
fairdiplomacy/selfplay/exploit.py,425,process,"            logging.info(f""Using {torch_ddp_init_fname} to coordinate launch of ddp processes."")"
fairdiplomacy/selfplay/exploit.py,427,process,            torch.distributed.init_process_group(
fairdiplomacy/selfplay/exploit.py,506,process,"        # After this returns, we're in the master process or training helper processes only."
fairdiplomacy/selfplay/exploit.py,1250,process,                process = ExceptionHandlingProcess(
fairdiplomacy/selfplay/exploit.py,1255,process,                process.start()
fairdiplomacy/selfplay/exploit.py,1256,process,                training_helpers.append(process)
fairdiplomacy/selfplay/exploit.py,1270,process,        for process in training_helpers:
fairdiplomacy/selfplay/exploit.py,1272,process,            process.kill()
fairdiplomacy/selfplay/execution_context.py,10,process,# Exploit trainer is called by 3 sets of processes.
fairdiplomacy/selfplay/execution_context.py,11,process,# This class summaries the info identifying which process is which kind.
fairdiplomacy/models/state_space.py,162,pydipcc.Game,    sorted_locs = pydipcc.Game.LOC_STRS[:]
fairdiplomacy/models/state_space.py,182,pydipcc.Game,    locs = pydipcc.Game.LOC_STRS[:]
fairdiplomacy/models/preprocess_adjacency.py,29,process,def preprocess_adjacency(adjacency_matrix):
fairdiplomacy/models/consts.py,12,process,from .preprocess_adjacency import preprocess_adjacency
fairdiplomacy/models/consts.py,14,pydipcc.Game,LOCS = pydipcc.Game.LOC_STRS[:]
fairdiplomacy/models/consts.py,106,process,ADJACENCY_MATRIX = preprocess_adjacency(get_adjacency_matrix())
fairdiplomacy/data/dataset_test.py,28,Game(,"        features = encoder.encode_inputs([Game()] * 6, input_version=1)"
fairdiplomacy/data/dataset_test.py,34,Game(,"        features = encoder.encode_inputs([Game()] * 6, input_version=1)"
fairdiplomacy/data/dataset_test.py,45,Game(,"        features = encoder.encode_inputs_all_powers([Game()], input_version=1)"
fairdiplomacy/data/dataset.py,300,Game(,def encode_game(
fairdiplomacy/data/dataset.py,319,from_json,        game = Game.from_json(game_json)
fairdiplomacy/data/build_db_cache.py,71,process,        val_dataset.preprocess()
fairdiplomacy/data/build_db_cache.py,77,process,    train_dataset.preprocess()
fairdiplomacy/data/build_dataset.py,307,Game(,"def check_is_good_game(db, game_id) -> None:"
fairdiplomacy/data/build_dataset.py,464,"process,Game(","def process_game(db, game_id, message_json, log_path=None):"
fairdiplomacy/data/build_dataset.py,465,"process,Game(","    """"""Search db for moves from `game_id` and process them through a Game()"
fairdiplomacy/data/build_dataset.py,466,process,    Return a Game object with all moves processed
fairdiplomacy/data/build_dataset.py,476,process,        unprocessed_message_turns = list(messages_by_turn.keys())
fairdiplomacy/data/build_dataset.py,480,process,            if turn not in unprocessed_message_turns:
fairdiplomacy/data/build_dataset.py,488,Game(,"    game = Game(is_full_press=get_is_full_press(db, game_id))"
fairdiplomacy/data/build_dataset.py,501,process,                unprocessed_message_turns.remove(turn)
fairdiplomacy/data/build_dataset.py,511,process,        # process movements
fairdiplomacy/data/build_dataset.py,516,process,"        logging.getLogger(""p"").debug(""process {}"".format(game.phase))"
fairdiplomacy/data/build_dataset.py,517,process,        game.process()
fairdiplomacy/data/build_dataset.py,519,process,"            ""post-process units: {}"".format(pformat(game.get_state()[""units""]))"
fairdiplomacy/data/build_dataset.py,522,process,        # process retreat phase messages -- note that the Game object may be
fairdiplomacy/data/build_dataset.py,529,process,        # process all retreats
fairdiplomacy/data/build_dataset.py,535,get_orderable_locations,                loc for locs in game.get_orderable_locations().values() for loc in locs
fairdiplomacy/data/build_dataset.py,549,process,"            # if there is a disband for this loc, process it in the retreat phase"
fairdiplomacy/data/build_dataset.py,556,process,            # don't process if we are in the game over phase and there are no
fairdiplomacy/data/build_dataset.py,557,process,            # orders to process this phase
fairdiplomacy/data/build_dataset.py,559,process,"                logging.getLogger(""p"").debug(""process {}"".format(game.phase))"
fairdiplomacy/data/build_dataset.py,560,process,                game.process()
fairdiplomacy/data/build_dataset.py,563,process,"                ""post-process units: {}"".format(pformat(game.get_state()[""units""]))"
fairdiplomacy/data/build_dataset.py,566,process,        # process A-phase messages -- note that the Game object may be
fairdiplomacy/data/build_dataset.py,573,process,"        # process builds, remaining disbands"
fairdiplomacy/data/build_dataset.py,576,process,"            logging.getLogger(""p"").debug(""process {}"".format(game.phase))"
fairdiplomacy/data/build_dataset.py,578,process,            # don't process if we are in the game over phase and there are no
fairdiplomacy/data/build_dataset.py,579,process,            # orders to process this phase
fairdiplomacy/data/build_dataset.py,581,process,                game.process()
fairdiplomacy/data/build_dataset.py,584,process,"                ""post-process units: {}"".format(pformat(game.get_state()[""units""]))"
fairdiplomacy/data/build_dataset.py,587,process,    if message_json is not None and len(unprocessed_message_turns) > 0:
fairdiplomacy/data/build_dataset.py,589,process,        for msg_turn in unprocessed_message_turns:
fairdiplomacy/data/build_dataset.py,596,process,"                    f""Unprocessed message turn {msg_turn} for game {game_id} (last game turn was {turn})"""
fairdiplomacy/data/build_dataset.py,599,process,"    game = maybe_process_dangling_retreat_phase(game, game_id=game_id)"
fairdiplomacy/data/build_dataset.py,633,process,"def maybe_process_dangling_retreat_phase(game: Game, game_id=None) -> Game:"
fairdiplomacy/data/build_dataset.py,636,process,"    was played, and process that phase with fake disband orders."
fairdiplomacy/data/build_dataset.py,644,Game(,    game_bak = Game(game)
fairdiplomacy/data/build_dataset.py,645,get_orderable_locations,"    for power, locs in game.get_orderable_locations().items():"
fairdiplomacy/data/build_dataset.py,647,get_all_possible_orders,        orders = [game.get_all_possible_orders()[loc][-1] for loc in locs]
fairdiplomacy/data/build_dataset.py,649,set_orders,"            game.set_orders(power, orders)"
fairdiplomacy/data/build_dataset.py,650,process,    game.process()
fairdiplomacy/data/build_dataset.py,655,process,"        logging.debug(f""maybe_process_dangling_retreat_phase completed {game_id}"")"
fairdiplomacy/data/build_dataset.py,733,add_message,        game.add_message(
fairdiplomacy/data/build_dataset.py,772,get_all_possible_orders,            possible_orders = set(game.get_all_possible_orders()[split[1]])
fairdiplomacy/data/build_dataset.py,784,process,                    # a disband that has already been processed. This sometimes
fairdiplomacy/data/build_dataset.py,804,get_all_possible_orders,"            assert order in game.get_all_possible_orders()[loc], ("
fairdiplomacy/data/build_dataset.py,807,get_all_possible_orders,"                game.get_all_possible_orders()[loc],"
fairdiplomacy/data/build_dataset.py,811,set_orders,"        game.set_orders(power, orders)"
fairdiplomacy/data/build_dataset.py,922,"process,Game(",def process_and_save_game(
fairdiplomacy/data/build_dataset.py,926,process,    Process and save game.
fairdiplomacy/data/build_dataset.py,952,Game(,"        check_is_good_game(db, sql_game_id)"
fairdiplomacy/data/build_dataset.py,954,"process,Game(","        game = process_game(db, sql_game_id, message_json, log_path=log_path)"
fairdiplomacy/data/build_dataset.py,957,process,"            ""Exception processing game with new ID {}"".format(sql_game_id)"
fairdiplomacy/data/build_dataset.py,1060,process,"        help=""Re-process and overwrite existing game.json files"","
fairdiplomacy/data/build_dataset.py,1075,process,"        ""--limit-n-games"", type=int, default=None, help=""Process only the first N games found"""
fairdiplomacy/data/build_dataset.py,1094,process,"            joblib.delayed(process_and_save_game)(sql_game_id, args.db_path, all_games_out_dir)"
fairdiplomacy/data/build_dataset.py,1100,"process,Game(","            retval = process_and_save_game(sql_game_id, args.db_path, all_games_out_dir)"
fairdiplomacy/data/build_dataset.py,1103,process,"    logging.info(f""Initial game processing completed. STDOUT written to file: {STDOUT}"")"
fairdiplomacy/annotate/lie_detection.py,37,process,    # check for pre-processed cache
fairdiplomacy/agents/the_best_agent.py,406,set_orders,"                            set_orders_dicts=joint_sampled_actions,"
fairdiplomacy/agents/the_best_agent.py,436,get_orderable_locations,        # if early_exit_for_power and len(game.get_orderable_locations()[early_exit_for_power]) == 0:
fairdiplomacy/agents/the_best_agent.py,511,set_orders,"                    set_orders_dicts=policy.power_action_dicts,"
fairdiplomacy/agents/the_best_agent.py,530,set_orders,"                    set_orders_dicts=selected_power_action_dict,"
fairdiplomacy/agents/searchbot_agent_test.py,29,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent_test.py,38,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent_test.py,45,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent_test.py,53,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent_test.py,54,set_orders,"        game.set_orders(""AUSTRIA"", [""A BUD - SER""])"
fairdiplomacy/agents/searchbot_agent_test.py,55,process,        game.process()
fairdiplomacy/agents/searchbot_agent_test.py,56,process,        game.process()
fairdiplomacy/agents/searchbot_agent_test.py,73,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent_test.py,74,set_orders,"        game.set_orders(""AUSTRIA"", [""A BUD - SER""])"
fairdiplomacy/agents/searchbot_agent_test.py,75,process,        game.process()
fairdiplomacy/agents/searchbot_agent_test.py,76,process,        game.process()
fairdiplomacy/agents/searchbot_agent_test.py,98,Game(,        game = Game()
fairdiplomacy/agents/searchbot_agent.py,34,set_orders,"    make_set_orders_dicts,"
fairdiplomacy/agents/searchbot_agent.py,73,process,"    MultiProcessBaseStrategyModelExecutor,"
fairdiplomacy/agents/searchbot_agent.py,480,process,            self.all_power_base_strategy_model_executor = MultiProcessBaseStrategyModelExecutor(
fairdiplomacy/agents/searchbot_agent.py,747,get_orderable_locations,        if early_exit_for_power and len(game.get_orderable_locations()[early_exit_for_power]) == 0:
fairdiplomacy/agents/searchbot_agent.py,803,set_orders,"                    set_orders_dicts=joint_orders,"
fairdiplomacy/agents/searchbot_agent.py,837,set_orders,            set_orders_dicts = make_set_orders_dicts(
fairdiplomacy/agents/searchbot_agent.py,846,set_orders,"                set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/searchbot_agent.py,1039,add_message,"            game, agent_power, recipient_power, add_message_to_all=False"
fairdiplomacy/agents/searchbot_agent.py,1082,Game(,            cf_game = Game(game_2p)
fairdiplomacy/agents/searchbot_agent.py,1083,add_message,            cf_game.add_message(
fairdiplomacy/agents/searchbot_agent.py,1654,Game(,        game_future = Game(game)
fairdiplomacy/agents/searchbot_agent.py,1700,process,            game_future.process()
fairdiplomacy/agents/searchbot_agent.py,1879,set_orders,            set_orders_dicts = make_set_orders_dicts(
fairdiplomacy/agents/searchbot_agent.py,1886,set_orders,"                set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/searchbot_agent.py,1966,set_orders,        set_orders_dicts = [
fairdiplomacy/agents/searchbot_agent.py,1972,set_orders,"            game, agent_power=agent_power, set_orders_dicts=set_orders_dicts"
fairdiplomacy/agents/searchbot_agent.py,2021,process,    def postprocess_sleep_heuristics_should_trigger(
fairdiplomacy/agents/searchbot_agent.py,2024,process,"        logging.info(""Running postprocess_sleep_heuristics_should_trigger"")"
fairdiplomacy/agents/searchbot_agent.py,2158,Game(,    game = Game()
fairdiplomacy/agents/repro_agent.py,22,get_all_possible_orders,            x for lst in game.get_all_possible_orders().values() for x in lst
fairdiplomacy/agents/random_agent.py,23,get_all_possible_orders,"            for loc, orders in game.get_all_possible_orders().items()"
fairdiplomacy/agents/random_agent.py,24,get_orderable_locations,            if loc in game.get_orderable_locations()[power]
fairdiplomacy/agents/press_br_agent.py,46,set_orders,        set_orders_dicts = [{} for _ in range(self.rollouts_per_plausible_order)]
fairdiplomacy/agents/press_br_agent.py,61,set_orders,                    set_orders_dicts[i][opp_power] = action
fairdiplomacy/agents/press_br_agent.py,65,set_orders,            random.shuffle(set_orders_dicts)
fairdiplomacy/agents/press_br_agent.py,68,set_orders,        set_orders_dicts = [
fairdiplomacy/agents/press_br_agent.py,70,set_orders,            for opp_dict in set_orders_dicts
fairdiplomacy/agents/press_br_agent.py,84,set_orders,"                    set_orders_dicts=set_orders_dicts[(i * chunk_size) : ((i + 1) * chunk_size)],"
fairdiplomacy/agents/plausible_order_sampling.py,109,pydipcc.Game,"    def get_plausible_order_limits(self, game: pydipcc.Game) -> List[int]:"
fairdiplomacy/agents/plausible_order_sampling.py,129,pydipcc.Game,"    def log_orders(self, game: pydipcc.Game, policies: PowerPolicies, label: str = """") -> None:"
fairdiplomacy/agents/plausible_order_sampling.py,142,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/plausible_order_sampling.py,261,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/plausible_order_sampling.py,395,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/plausible_order_sampling.py,437,get_all_possible_orders,"                    for loc, orders in game.get_all_possible_orders().items()"
fairdiplomacy/agents/plausible_order_sampling.py,439,get_orderable_locations,"                    if loc in game.get_orderable_locations().get(power, [])"
fairdiplomacy/agents/plausible_order_sampling.py,470,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/plausible_order_sampling.py,506,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/plausible_order_sampling.py,520,pydipcc.Game,"        games: List[pydipcc.Game],"
fairdiplomacy/agents/plausible_order_sampling.py,618,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/parlai_order_handler.py,17,get_all_possible_orders,"def get_all_possible_orders_by_power(game) -> Dict[Power, List[Order]]:"
fairdiplomacy/agents/parlai_order_handler.py,18,get_all_possible_orders,    all_possible_orders = game.get_all_possible_orders()
fairdiplomacy/agents/parlai_order_handler.py,19,get_orderable_locations,    all_orderable_locs = game.get_orderable_locations()
fairdiplomacy/agents/parlai_order_handler.py,103,get_all_possible_orders,        return get_all_possible_orders_by_power(game)
fairdiplomacy/agents/parlai_message_handler.py,38,get_all_possible_orders,"    get_all_possible_orders_by_power,"
fairdiplomacy/agents/parlai_message_handler.py,98,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/parlai_message_handler.py,142,pydipcc.Game,"    def get_recipient_sleep_time(self, game: pydipcc.Game) -> Tuple[Power, Timestamp]:"
fairdiplomacy/agents/parlai_message_handler.py,401,get_all_possible_orders,        possible_orders = get_all_possible_orders_by_power(game)
fairdiplomacy/agents/parlai_message_handler.py,1031,Game(,    game = Game(game)
fairdiplomacy/agents/parlai_message_handler.py,1057,add_message,"        game.add_message(m[""sender""], m[""recipient""], m[""message""], next_timestamp)"
fairdiplomacy/agents/br_search_agent.py,45,pydipcc.Game,"    def get_orders(self, game: pydipcc.Game, power: Power, state: AgentState) -> Action:"
fairdiplomacy/agents/br_search_agent.py,47,pydipcc.Game,"        assert isinstance(game, pydipcc.Game)"
fairdiplomacy/agents/br_search_agent.py,62,set_orders,"            set_orders_dicts=[{power: orders} for orders in plausible_orders],"
fairdiplomacy/agents/br_search_agent.py,72,set_orders,"        - results: List[Tuple[set_orders_dict, all_scores]], where"
fairdiplomacy/agents/br_search_agent.py,73,set_orders,"            -> set_orders_dict: Dict[power, orders] on first turn"
fairdiplomacy/agents/br_search_agent.py,83,set_orders,"        for set_orders_dict, all_scores in results:"
fairdiplomacy/agents/br_search_agent.py,84,set_orders,            orders = set_orders_dict[power]
fairdiplomacy/agents/br_corr_bilateral_search.py,31,process,"    MultiProcessBaseStrategyModelExecutor,"
fairdiplomacy/agents/br_corr_bilateral_search.py,128,process,"    all_power_base_strategy_model: MultiProcessBaseStrategyModelExecutor,"
fairdiplomacy/agents/br_corr_bilateral_search.py,129,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,219,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,302,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,307,process,"    all_power_base_strategy_model: MultiProcessBaseStrategyModelExecutor,"
