file,line,keywords,text
strategist/Avalon/baseline_models_Avalon.py,665,"team,quest,action","            # if actions is not the same length as the quest team, then we need to wait for more actions"
strategist/Avalon/baseline_models_Avalon.py,666,"team,quest",            # return copy of state but where acting player is the next player on the quest team
strategist/Avalon/baseline_models_Avalon.py,667,"team,quest,action",            if len(state.simultaneous_actions) + 1 < len(state.quest_team):
strategist/Avalon/baseline_models_Avalon.py,668,action,                next_state = state.next_simulaneous_state_copy(acting_action)
strategist/Avalon/baseline_models_Avalon.py,671,action,        # combine state.simultaneous_actions with actions to get the full action set
strategist/Avalon/baseline_models_Avalon.py,672,action,"        all_actions = {**dict(state.simultaneous_actions), acting_player: acting_action}"
strategist/Avalon/baseline_models_Avalon.py,678,quest,        self.env.quest_leader = state.quest_leader
strategist/Avalon/baseline_models_Avalon.py,679,phase,        self.env.phase = state.phase
strategist/Avalon/baseline_models_Avalon.py,684,"team,quest",        self.env.quest_team = frozenset(state.quest_team)
strategist/Avalon/baseline_models_Avalon.py,685,"team,vote",        self.env.team_votes = list(state.team_votes)
strategist/Avalon/baseline_models_Avalon.py,686,"vote,quest",        self.env.quest_votes = list(state.quest_votes)
strategist/Avalon/baseline_models_Avalon.py,687,quest,        self.env.quest_results = list(state.quest_results)
strategist/Avalon/baseline_models_Avalon.py,688,role,        self.env.roles = np.array(state.roles)
strategist/Avalon/baseline_models_Avalon.py,690,Assassin,        # state.assassin
strategist/Avalon/baseline_models_Avalon.py,693,phase,        if self.env.phase == 0:
strategist/Avalon/baseline_models_Avalon.py,694,"quest,action",            action = all_actions[state.quest_leader]
strategist/Avalon/baseline_models_Avalon.py,695,"team,quest,action","            self.env.choose_quest_team(action, self.env.quest_leader)"
strategist/Avalon/baseline_models_Avalon.py,696,"quest,phase","            # self.env.phase, self.env.done, self.env.quest_leader = "
strategist/Avalon/baseline_models_Avalon.py,698,phase,        elif self.env.phase == 1:
strategist/Avalon/baseline_models_Avalon.py,699,action,            action = list(all_actions.values())
strategist/Avalon/baseline_models_Avalon.py,700,"team,vote,action",            self.env.gather_team_votes(action)
strategist/Avalon/baseline_models_Avalon.py,702,"team,vote,phase","            # self.env.phase, self.env.done, team_votes_result = "
strategist/Avalon/baseline_models_Avalon.py,704,phase,        elif self.env.phase == 2:
strategist/Avalon/baseline_models_Avalon.py,705,action,            action = list(all_actions.values())
strategist/Avalon/baseline_models_Avalon.py,707,"vote,quest,action",            self.env.gather_quest_votes(action)
strategist/Avalon/baseline_models_Avalon.py,708,"vote,quest,fail,phase","            # self.env.phase, self.env.done, quest_vote_result, num_fails = "
strategist/Avalon/baseline_models_Avalon.py,711,phase,        elif self.env.phase == 3:
strategist/Avalon/baseline_models_Avalon.py,712,Assassin,            player = state.get_assassin()
strategist/Avalon/baseline_models_Avalon.py,713,action,            action = all_actions[player]
strategist/Avalon/baseline_models_Avalon.py,714,"Assassin,action","            self.env.choose_assassination_target(player, action)"
strategist/Avalon/baseline_models_Avalon.py,716,phase,"            # self.env.phase, self.env.done, self.env.good_victory = "
strategist/Avalon/baseline_models_Avalon.py,726,role,"                (role_ii, role_ii_name, role_ii_good) = self.env.get_role(ii)"
strategist/Avalon/baseline_models_Avalon.py,727,role,                if role_ii_good == True:
strategist/Avalon/baseline_models_Avalon.py,734,role,"                (role_ii, role_ii_name, role_ii_good) = self.env.get_role(ii)"
strategist/Avalon/baseline_models_Avalon.py,735,role,                if role_ii_good == True:
strategist/Avalon/baseline_models_Avalon.py,748,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 0, 'phase': 3, 'turn': 3, 'round': 0, 'quest_team': (3, 4), 'historical_team_votes': (0, 0, 0, 1, 1), 'historical_quest_results': (True, True, True), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Merlin', 'Assassin', 'Servant', 'Servant'], 'is_good': [False, True, False, True, True]}, "
strategist/Avalon/baseline_models_Avalon.py,749,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 0, 'phase': 2, 'turn': 2, 'round': 0, 'quest_team': (3, 4), 'historical_team_votes': (1, 0, 0, 1, 1), 'historical_quest_results': (True, True), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Merlin', 'Assassin', 'Servant', 'Servant'], 'is_good': [False, True, False, True, True]}, "
strategist/Avalon/baseline_models_Avalon.py,750,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 4, 'phase': 0, 'turn': 1, 'round': 0, 'quest_team': (1, 4), 'historical_team_votes': (0, 1, 0, 0, 1), 'historical_quest_results': (True,), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Merlin', 'Assassin', 'Servant', 'Servant'], 'is_good': [False, True, False, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,751,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 0, 'phase': 0, 'turn': 0, 'round': 1, 'quest_team': (1, 2), 'historical_team_votes': (1, 0, 1, 0, 0), 'historical_quest_results': tuple(), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Merlin', 'Assassin', 'Servant', 'Servant'], 'is_good': [False, True, False, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,752,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 2, 'phase': 0, 'turn': 0, 'round': 1, 'quest_team': (1, 4), 'historical_team_votes': (1, 0, 1, 0, 0), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Merlin', 'Servant', 'Assassin', 'Servant'], 'is_good': [False, True, True, False, True]},"
strategist/Avalon/baseline_models_Avalon.py,753,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 1, 'phase': 1, 'turn': 0, 'round': 0, 'quest_team': (1, 2), 'historical_team_votes': (), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Assassin', 'Servant', 'Merlin', 'Servant'], 'is_good': [False, False, True, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,754,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 2, 'phase': 0, 'turn': 0, 'round': 1, 'quest_team': (1, 4), 'historical_team_votes': (1, 0, 1, 0, 0), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Assassin', 'Merlin', 'Minion', 'Servant', 'Servant'], 'is_good': [False, True, False, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,755,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 2, 'phase': 0, 'turn': 0, 'round': 1, 'quest_team': (1, 4), 'historical_team_votes': (1, 0, 1, 0, 0), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Assassin', 'Servant', 'Servant', 'Merlin', 'Minion'], 'is_good': [False, True, True, True, False]},"
strategist/Avalon/baseline_models_Avalon.py,756,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 0, 'phase': 1, 'turn': 0, 'round': 0, 'quest_team': (1, 4), 'historical_team_votes': (), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Minion', 'Servant', 'Merlin', 'Assassin', 'Servant'], 'is_good': [False, True, True, False, True]},"
strategist/Avalon/baseline_models_Avalon.py,757,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 3, 'phase': 1, 'turn': 0, 'round': 1, 'quest_team': (1, 4), 'historical_team_votes': (0, 0, 0, 0, 0), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Merlin', 'Assassin', 'Servant', 'Servant', 'Minion'], 'is_good': [True, False, True, True, False]},"
strategist/Avalon/baseline_models_Avalon.py,758,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 1, 'phase': 2, 'turn': 0, 'round': 0, 'quest_team': (3, 4), 'historical_team_votes': (0, 0, 0, 0, 1), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Assassin', 'Minion', 'Merlin', 'Servant', 'Servant'], 'is_good': [False, False, True, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,759,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 2, 'phase': 1, 'turn': 1, 'round': 0, 'quest_team': (0, 1, 4), 'historical_team_votes': (1, 1, 1, 0, 1), 'historical_quest_results': (True,), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Servant', 'Servant', 'Minion', 'Assassin', 'Merlin'], 'is_good': [True, True, False, False, True]},"
strategist/Avalon/baseline_models_Avalon.py,760,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 2, 'phase': 0, 'turn': 0, 'round': 2, 'quest_team': (3, 4), 'historical_team_votes': (0, 0, 0, 0, 1), 'historical_quest_results': (), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Assassin', 'Servant', 'Minion', 'Merlin', 'Servant'], 'is_good': [False, True, False, True, True]},"
strategist/Avalon/baseline_models_Avalon.py,761,"Merlin,Minion,Assassin,Servant,role,team,vote,quest,fail,phase","        {'quest_leader': 0, 'phase': 2, 'turn': 1, 'round': 0, 'quest_team': (0, 3, 4), 'historical_team_votes': (0, 0, 0, 0, 1), 'historical_quest_results': (False,), 'players': {0, 1, 2, 3, 4}, 'num_good': 3, 'num_participants_per_quest': [2, 3, 2, 3, 3], 'num_fails_per_quest': [1, 1, 1, 1, 1], 'roles': ['Servant', 'Servant', 'Assassin', 'Minion', 'Merlin'], 'is_good': [True, True, False, False, True]},  "
strategist/Avalon/baseline_models_Avalon.py,826,quest,        input_dict['quest_leader'] = state.quest_leader
strategist/Avalon/baseline_models_Avalon.py,827,phase,        input_dict['phase'] = state.phase
strategist/Avalon/baseline_models_Avalon.py,830,"team,quest",        input_dict['quest_team'] = state.quest_team
strategist/Avalon/baseline_models_Avalon.py,831,"team,vote",        input_dict['historical_team_votes'] = state.team_votes
strategist/Avalon/baseline_models_Avalon.py,832,quest,        input_dict['historical_quest_results'] = state.quest_results
strategist/Avalon/baseline_models_Avalon.py,833,role,        # input_dict['roles'] = state.roles
strategist/Avalon/baseline_models_Avalon.py,838,quest,        input_dict['num_participants_per_quest'] = state.config.num_players_for_quest
strategist/Avalon/baseline_models_Avalon.py,839,"quest,fail",        input_dict['num_fails_per_quest'] = state.config.num_fails_for_quest
strategist/Avalon/baseline_models_Avalon.py,843,role,"        # input_dict['roles'] = {player:role for player, role in enumerate(state.get_roles_in_str_list())}"
strategist/Avalon/baseline_models_Avalon.py,844,role,        input_dict['roles'] = state.get_roles_in_str_list()
strategist/Avalon/baseline_models_Avalon.py,864,success,                # print('successfully defined function')
strategist/Avalon/baseline_models_Avalon.py,878,success,                # print('successfully passed test')
strategist/Avalon/engine.py,10,quest,        QUEST_PRESET:
strategist/Avalon/engine.py,11,quest,            - Detail: Presets for each quest under various game settings (number of players)
strategist/Avalon/engine.py,12,"quest,fail","            - Typing: Dict[num_players: List[List[num_good, num_evil], List[num_players_for_quest], List[num_fails_for_quest]]]"
strategist/Avalon/engine.py,14,phase,        PHASES: Map from id to different phases
strategist/Avalon/engine.py,15,role,        ROLES: Map from id to different roles
strategist/Avalon/engine.py,18,Merlin,        merlin (bool): Whether Merlin is in the game
strategist/Avalon/engine.py,27,quest,        num_players_for_quest (list): Number of players for each quest
strategist/Avalon/engine.py,28,"quest,fail",        num_fails_for_quest (list): Number of rejects required for the failure of each quest
strategist/Avalon/engine.py,37,quest,"    QUEST_PRESET: ClassVar =   {5 : [[3,2] , [2,3,2,3,3], [1,1,1,1,1], ] , "
strategist/Avalon/engine.py,45,"Assassin,team,quest,phase","    PHASES: ClassVar = {0 : ""Team Selection"", 1 : ""Team Voting"", 2 : ""Quest Voting"", 3 : ""Assassination""}"
strategist/Avalon/engine.py,46,"Merlin,Minion,Assassin,Servant,role","    ROLES: ClassVar = {0 : ""Merlin"", 1 : ""Percival"", 2 : ""Morgana"", 3 : ""Mordred"", 4 : ""Oberon"", 5 : ""Servant"", 6 : ""Minion"", 7 : ""Assassin""}"
strategist/Avalon/engine.py,47,role,"    ROLES_REVERSE: ClassVar = {v: k for k, v in ROLES.items()}"
strategist/Avalon/engine.py,48,role,"    ROLES_TO_IS_GOOD: ClassVar = {0: True, 1: True, 2: False, 3: False, 4: False, 5: True, 6: False, 7: False}"
strategist/Avalon/engine.py,50,Merlin,    merlin: bool = True
strategist/Avalon/engine.py,59,quest,    num_players_for_quest: list
strategist/Avalon/engine.py,60,"quest,fail",    num_fails_for_quest: list
strategist/Avalon/engine.py,67,quest,        num_evil = cls.QUEST_PRESET[num_players][0][1]
strategist/Avalon/engine.py,69,quest,        num_players_for_quest = cls.QUEST_PRESET[num_players][1]
strategist/Avalon/engine.py,70,"quest,fail",        num_fails_for_quest = cls.QUEST_PRESET[num_players][2]
strategist/Avalon/engine.py,76,quest,"            num_players_for_quest=num_players_for_quest,"
strategist/Avalon/engine.py,77,"quest,fail","            num_fails_for_quest=num_fails_for_quest,"
strategist/Avalon/engine.py,86,quest,        num_evil = cls.QUEST_PRESET[num_players][0][1]
strategist/Avalon/engine.py,88,quest,        num_players_for_quest = cls.QUEST_PRESET[num_players][1]
strategist/Avalon/engine.py,89,"quest,fail",        num_fails_for_quest = cls.QUEST_PRESET[num_players][2]
strategist/Avalon/engine.py,95,quest,"            num_players_for_quest=num_players_for_quest,"
strategist/Avalon/engine.py,96,"quest,fail","            num_fails_for_quest=num_fails_for_quest,"
strategist/Avalon/engine.py,106,role,"    2. Call the class method :method:`from_presets` to instantiate the environment with game presets, which includes role information"
strategist/Avalon/engine.py,109,role,    - role_names (List[str]): List of role names for each player
strategist/Avalon/engine.py,111,quest,    - quest_leader (int): The id of the quest leader
strategist/Avalon/engine.py,140,quest,        quest_leader = presets['quest_leader']
strategist/Avalon/engine.py,141,role,        role_names = presets['role_names']
strategist/Avalon/engine.py,142,role,        role_ids = [config.ROLES_REVERSE[role_name] for role_name in role_names]
strategist/Avalon/engine.py,145,role,"        for idx, role in enumerate(role_names):"
strategist/Avalon/engine.py,146,"Minion,Assassin,role","            if role in [""Morgana"", ""Mordred"", ""Oberon"", ""Minion"", ""Assassin""]:"
strategist/Avalon/engine.py,149,role,        cls.roles = np.array(role_ids)
strategist/Avalon/engine.py,150,role,        cls.role_names = role_names
strategist/Avalon/engine.py,152,quest,        cls.quest_leader = quest_leader
strategist/Avalon/engine.py,155,quest,        cls.quest = 0
strategist/Avalon/engine.py,156,phase,        cls.phase = 0
strategist/Avalon/engine.py,161,"team,quest",        cls.quest_team = []
strategist/Avalon/engine.py,162,"team,vote",        cls.team_votes = []
strategist/Avalon/engine.py,163,"vote,quest",        cls.quest_votes = []
strategist/Avalon/engine.py,164,quest,        cls.quest_results = []
strategist/Avalon/engine.py,176,quest,        self.quest = 0
strategist/Avalon/engine.py,177,phase,        self.phase = 0
strategist/Avalon/engine.py,181,quest,"        self.quest_leader = np.random.randint(0, self.num_players)"
strategist/Avalon/engine.py,183,quest,        self.quest_results = []
strategist/Avalon/engine.py,184,"team,quest",        self.quest_team = []
strategist/Avalon/engine.py,185,"team,vote",        self.team_votes = []
strategist/Avalon/engine.py,186,"vote,quest",        self.quest_votes = []
strategist/Avalon/engine.py,188,role,        # reassign roles
strategist/Avalon/engine.py,189,role,        return self.assign_roles()
strategist/Avalon/engine.py,191,role,    def assign_roles(self):
strategist/Avalon/engine.py,193,role,        assigns roles to players
strategist/Avalon/engine.py,195,role,"        self.roles = np.full(self.num_players, 5)"
strategist/Avalon/engine.py,202,role,        # create evil roles
strategist/Avalon/engine.py,203,role,        evil_roles = [7]
strategist/Avalon/engine.py,205,role,            evil_roles.append(2)
strategist/Avalon/engine.py,207,role,            evil_roles.append(3)
strategist/Avalon/engine.py,209,role,            evil_roles.append(4)
strategist/Avalon/engine.py,211,role,        # fill rest of evil roles with 6
strategist/Avalon/engine.py,212,role,        evil_roles += [6] * (self.num_evil - len(evil_roles))
strategist/Avalon/engine.py,214,role,        # assign evil roles randomly
strategist/Avalon/engine.py,215,role,"        self.roles[evil_players] = np.random.choice(evil_roles, self.num_evil, replace = False)"
strategist/Avalon/engine.py,217,role,        # create good roles
strategist/Avalon/engine.py,218,role,        good_roles = []
strategist/Avalon/engine.py,219,Merlin,        if self.merlin:
strategist/Avalon/engine.py,220,role,            good_roles.append(0)
strategist/Avalon/engine.py,222,role,            good_roles.append(1)
strategist/Avalon/engine.py,224,role,        # fill rest of good roles with 5
strategist/Avalon/engine.py,225,role,        good_roles += [5] * (self.num_good - len(good_roles))
strategist/Avalon/engine.py,227,role,        # assign good roles randomly
strategist/Avalon/engine.py,229,role,"        self.roles[good_players] = np.random.choice(good_roles, self.num_good, replace = False)"
strategist/Avalon/engine.py,231,role,        # return list of role names
strategist/Avalon/engine.py,232,role,        return [self.config.ROLES[role] for role in self.roles]
strategist/Avalon/engine.py,234,role,"    def get_role(self, player):"
strategist/Avalon/engine.py,236,role,"        returns tuple of role index, role name, and whether player is good"
strategist/Avalon/engine.py,238,role,"        return (self.roles[player], self.config.ROLES[self.roles[player]], self.is_good[player])"
strategist/Avalon/engine.py,240,role,    def get_roles(self):
strategist/Avalon/engine.py,242,role,"        returns list of tuples of role index, role name, and whether player is good"
strategist/Avalon/engine.py,244,role,"        return [(role, self.config.ROLES[role], self.is_good[player]) for player, role in enumerate(self.roles)]"
strategist/Avalon/engine.py,251,Merlin,"        # if player is Merlin or evil, return all sides"
strategist/Avalon/engine.py,252,role,        if self.roles[player] == 0 or not self.is_good[player]:
strategist/Avalon/engine.py,258,phase,    def get_phase(self):
strategist/Avalon/engine.py,260,phase,        returns tuple of phase index and phase name
strategist/Avalon/engine.py,262,phase,"        return (self.phase, self.config.PHASES[self.phase])"
strategist/Avalon/engine.py,264,quest,    def get_quest_leader(self):
strategist/Avalon/engine.py,266,quest,        returns quest leader
strategist/Avalon/engine.py,268,quest,        return self.quest_leader
strategist/Avalon/engine.py,270,team,    def get_team_size(self):
strategist/Avalon/engine.py,272,team,        returns team size
strategist/Avalon/engine.py,275,quest,            return self.num_players_for_quest[self.turn]
strategist/Avalon/engine.py,278,quest,            return self.num_players_for_quest[self.turn]
strategist/Avalon/engine.py,280,"team,quest,phase","    def choose_quest_team(self, team: frozenset, leader):  # phase 0"
strategist/Avalon/engine.py,282,"team,quest",        chooses quest team
strategist/Avalon/engine.py,283,team,        team: list of players on team
strategist/Avalon/engine.py,284,"quest,phase","        returns: (next phase, whether game is done, next quest leader)"
strategist/Avalon/engine.py,290,"team,phase","        # check if it is team selection phase. if not, raise error"
strategist/Avalon/engine.py,291,phase,        if self.phase != 0:
strategist/Avalon/engine.py,292,"team,phase","            raise AvalonEnvException(""Not in team selection phase"")"
strategist/Avalon/engine.py,294,team,        # check if team size is valid
strategist/Avalon/engine.py,295,"team,quest",        # if np.sum(team) != self.num_players_for_quest[self.round]:
strategist/Avalon/engine.py,296,team,"        #     raise AvalonEnvException(""Invalid team size"")"
strategist/Avalon/engine.py,298,"team,quest",        if len(team) != self.num_players_for_quest[self.turn]:
strategist/Avalon/engine.py,299,team,"            raise AvalonEnvException(""Invalid team size"")"
strategist/Avalon/engine.py,301,quest,        # check if leader is quest leader
strategist/Avalon/engine.py,302,quest,        if leader != self.quest_leader:
strategist/Avalon/engine.py,303,quest,"            raise AvalonEnvException(""Not quest leader"")"
strategist/Avalon/engine.py,305,"team,quest",        self.quest_team = team
strategist/Avalon/engine.py,307,phase,        # move to next phase
strategist/Avalon/engine.py,308,phase,        self.phase += 1
strategist/Avalon/engine.py,309,quest,        self.quest_leader = (self.quest_leader + 1) % self.num_players
strategist/Avalon/engine.py,311,"quest,phase","        return (self.phase, self.done, self.quest_leader)"
strategist/Avalon/engine.py,313,"team,quest",    def get_current_quest_team(self):
strategist/Avalon/engine.py,315,"team,quest",        returns list of players on quest team
strategist/Avalon/engine.py,317,"team,quest",        return self.quest_team
strategist/Avalon/engine.py,319,"team,vote,phase","    def gather_team_votes(self, votes: List):  # phase 1"
strategist/Avalon/engine.py,321,"team,vote,quest","        votes on quest team: list, 0 for reject, 1 for accept"
strategist/Avalon/engine.py,322,"team,phase","        returns (next phase, whether game is done, whether team is accepted)"
strategist/Avalon/engine.py,328,"team,phase","        # check if it is team voting phase. if not, raise error"
strategist/Avalon/engine.py,329,phase,        if self.phase != 1:
strategist/Avalon/engine.py,330,"team,phase","            raise AvalonEnvException(""Not in team voting phase"")"
strategist/Avalon/engine.py,332,vote,        # check if votes is valid
strategist/Avalon/engine.py,333,vote,        if len(votes) != self.num_players:
strategist/Avalon/engine.py,334,vote,"            raise AvalonEnvException(""Invalid number of votes"")"
strategist/Avalon/engine.py,336,"team,vote",        self.team_votes = votes
strategist/Avalon/engine.py,338,team,"        # if this is the MAX_ROUNDS round, then team automatically passes"
strategist/Avalon/engine.py,340,phase,            self.phase += 1
strategist/Avalon/engine.py,342,phase,"            return (self.phase, self.done, True)"
strategist/Avalon/engine.py,344,"team,phase","        # if strict majority accepts, move to next phase. Otherwise back to team selection"
strategist/Avalon/engine.py,345,vote,        if sum(votes) > self.num_players / 2:
strategist/Avalon/engine.py,346,phase,            self.phase += 1
strategist/Avalon/engine.py,348,phase,"            return (self.phase, self.done, True)"
strategist/Avalon/engine.py,350,phase,            self.phase = 0
strategist/Avalon/engine.py,352,phase,"            return (self.phase, self.done, False)"
strategist/Avalon/engine.py,354,"team,vote,quest",    def get_quest_team_votes(self):
strategist/Avalon/engine.py,356,"team,vote,quest",        returns list of votes on quest team
strategist/Avalon/engine.py,358,"team,vote,quest",        return self.quest_team_votes
strategist/Avalon/engine.py,360,"vote,quest,phase","    def gather_quest_votes(self, votes: List):  # phase 2"
strategist/Avalon/engine.py,362,"vote,quest,fail","        votes on quest: list, 0 for fail, 1 for pass"
strategist/Avalon/engine.py,363,"quest,fail,phase","        returns: (next phase, whether game is done, whether the quest succeeded, number of fails)"
strategist/Avalon/engine.py,369,"quest,phase","        # check if it is quest voting phase. if not, raise error"
strategist/Avalon/engine.py,370,phase,        if self.phase != 2:
strategist/Avalon/engine.py,371,"quest,phase","            raise AvalonEnvException(""Not in quest voting phase"")"
strategist/Avalon/engine.py,373,vote,        # check if votes is valid
strategist/Avalon/engine.py,374,"vote,quest",        if len(votes) != self.num_players_for_quest[self.turn]:
strategist/Avalon/engine.py,375,vote,"            raise AvalonEnvException(""Invalid number of votes"")"
strategist/Avalon/engine.py,377,"vote,quest",        self.quest_votes = votes
strategist/Avalon/engine.py,379,"vote,fail",        num_fails = len(votes) - sum(votes)
strategist/Avalon/engine.py,381,"quest,fail","        # if number of fails is greater to or equal to number of fails allowed, quest fails"
strategist/Avalon/engine.py,382,"quest,fail",        if (num_fails) >= self.num_fails_for_quest[self.turn]:
strategist/Avalon/engine.py,384,quest,            self.quest_results.append(False)
strategist/Avalon/engine.py,390,"team,quest,fail,phase",            # end game if 3 quests failed. Otherwise go to team selection phase
strategist/Avalon/engine.py,391,quest,            if len(self.quest_results) - sum(self.quest_results) == 3:
strategist/Avalon/engine.py,394,"fail,phase","                return (self.phase, self.done, False, num_fails)"
strategist/Avalon/engine.py,396,phase,                self.phase = 0
strategist/Avalon/engine.py,397,"fail,phase","                return (self.phase, self.done, False, num_fails)"
strategist/Avalon/engine.py,400,quest,            self.quest_results.append(True)
strategist/Avalon/engine.py,407,"Assassin,team,quest,phase",            # go to assassination phase if 3 quests succeeded. Otherwise go to team selection phase
strategist/Avalon/engine.py,408,quest,            if sum(self.quest_results) == 3:
strategist/Avalon/engine.py,409,phase,                self.phase += 1
strategist/Avalon/engine.py,411,phase,                self.phase = 0
strategist/Avalon/engine.py,412,"fail,phase","            return (self.phase, self.done, True, num_fails)"
strategist/Avalon/engine.py,415,Assassin,    def get_assassin(self):
strategist/Avalon/engine.py,417,Assassin,        returns assassin
strategist/Avalon/engine.py,419,role,        return np.where(self.roles == 7)[0][0]
strategist/Avalon/engine.py,421,"Assassin,phase","    def choose_assassination_target(self, player, target):  # phase 3"
strategist/Avalon/engine.py,423,Assassin,        chooses assassination target
strategist/Avalon/engine.py,424,phase,"        returns: (next phase, whether game is done, whether good wins)"
strategist/Avalon/engine.py,431,"Assassin,phase","        # check if it is assassination phase. if not, raise error"
strategist/Avalon/engine.py,432,phase,        if self.phase != 3:
strategist/Avalon/engine.py,433,"Assassin,phase","            raise AvalonEnvException(""Not in assassination phase"")"
strategist/Avalon/engine.py,435,Assassin,        # check if player is assassin
strategist/Avalon/engine.py,436,role,        if self.roles[player] != 7:
strategist/Avalon/engine.py,437,Assassin,"            raise AvalonEnvException(""Not assassin"")"
strategist/Avalon/engine.py,441,Assassin,"            raise AvalonEnvException(""Assassin cannot be good"")"
strategist/Avalon/engine.py,445,Merlin,        # check if target is merlin
strategist/Avalon/engine.py,446,role,        if self.roles[target] == 0:
strategist/Avalon/engine.py,448,phase,"            return (self.phase, self.done, False)"
strategist/Avalon/engine.py,450,"quest,success",        # check if at least 3 successfuel quests
strategist/Avalon/engine.py,451,quest,        if sum(self.quest_results) >= 3:
strategist/Avalon/engine.py,453,phase,"            return (self.phase, self.done, True)"
strategist/Avalon/engine.py,455,"quest,success",        # # check if at least 3 successfuel quests
strategist/Avalon/engine.py,456,quest,        # if sum(self.quest_results) >= 3:
strategist/Avalon/engine.py,459,Merlin,        #     # check if target is merlin
strategist/Avalon/engine.py,460,role,        #     if self.roles[target] == 0:
strategist/Avalon/engine.py,462,phase,"        #         return (self.phase, self.done, False)"
strategist/Avalon/engine.py,463,phase,"        #     return (self.phase, self.done, True)"
strategist/Avalon/engine.py,467,phase,"        return (self.phase, self.done, False)"
strategist/Avalon/engine.py,473,quest,"    #     'quest_leader': 0,"
strategist/Avalon/engine.py,474,"Servant,role","    #     'role_names': ['Servant', 'Percival', 'Morgana', 'Mordred', 'Oberon']"
strategist/Avalon/engine.py,477,role,    # print(env.get_role(0))
strategist/Avalon/engine.py,480,role,    print(env.roles)
