state_id,game_index,fold,phase_name,power,counterpart,focal_location,option_a,option_b,condition,format,mode,activation_time,action_choice,chosen_order,action_valid,native_replay_passed,post_state_sha256,auditor_p_target,auditor_valid,analysis_target_is_B,exact_action_prompt_sha256,rendered_action_prompt_sha256,action_prompt_tokens,action_new_tokens,action_hit_token_ceiling,action_stopped_on_marker,auditor_new_tokens,auditor_hit_token_ceiling,auditor_stopped_on_marker,deliberation_valid,deliberation_new_tokens,deliberation_hit_token_ceiling,deliberation_stopped_on_marker,activation_index
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,compact_direct_t0,compact,direct_t0,T0,A,A PIC S A MAR - BUR,True,True,fbcfbb364a22c393606bc04248155756efac996c5004d2f30c9e1520e2a72b88,0.6,True,True,bb983a659f5ee521f93c24c18f68827ec98f47ff6e071b86e8d4ec32b0cb3f5f,0989905b5fb0acbc369d82b820608ea9e812e7f86709676a187467d65f8796fb,1324,13,False,True,9,False,True,,,,,17
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,raw_reason_t0,raw,reason_t0,T0,B,A PIC - BRE,True,True,a350bcc6543329bf0c0e04838559865d5aa3ea18b066afb3c76714fd34466f36,0.6,True,True,632aaa512b892d1cb431feb3ec25e887e0a8ed8e5d4615d1a41cd46e9e0645c5,732c8891d187e4a6c4ee1fa3e3588dc19f194827e0310fd91584ba92db5869cb,1478,181,False,True,122,False,True,,,,,17
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,compact_reason_t0,compact,reason_t0,T0,A,A PIC S A MAR - BUR,True,True,fbcfbb364a22c393606bc04248155756efac996c5004d2f30c9e1520e2a72b88,0.1,True,True,ff25bc74fcdc93c4b66bf17c089c3924eab3bb3aaea4290c2e9cdfe78447c05c,8a1b78e7f220fd4c99628fceca5d4b11a26b1d6981fa4aafad4681dd9a386c16,1335,230,False,True,111,False,True,,,,,17
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,raw_deliberate_t1,raw,deliberate_t1,T1,B,A PIC - BRE,True,True,a350bcc6543329bf0c0e04838559865d5aa3ea18b066afb3c76714fd34466f36,0.85,True,True,4d706797bd5b46ab652f39843921792cb9e4f2dc6611f04829abd0c35b652382,4860f97500193a27cd0c291d10cfbda3959d98d5aaadff1a256d4117019d2945,1801,9,False,True,9,False,True,True,319.0,False,True,17
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,compact_deliberate_t1,compact,deliberate_t1,T1,A,A PIC S A MAR - BUR,True,True,fbcfbb364a22c393606bc04248155756efac996c5004d2f30c9e1520e2a72b88,0.0,True,True,632675053d0cc42654aad4c48a74f00b5885e852891daf7df954240179466382,6c001e4dfcc4b05091edb2d851dc3d975a0f120cacc9be57bd1faf6764373eea,1696,13,False,True,8,False,True,True,357.0,False,True,17
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,raw_direct_t0,raw,direct_t0,T0,A,A EDI - CLY,True,True,e2479e2c3d98ef7dd605e457b287c4eba9267d2f1eb0547a3fc2c000c6f17285,0.75,True,True,a52046a5c06b48a9af7579256685ef554edbee11f73c4378a7601c79b1e36dfe,e30ab29688dc5d40179f0524f68c992b20b7617f05a34bcbb71bbe2a6bd25461,819,11,False,True,9,False,True,,,,,18
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,compact_direct_t0,compact,direct_t0,T0,A,A EDI - CLY,True,True,e2479e2c3d98ef7dd605e457b287c4eba9267d2f1eb0547a3fc2c000c6f17285,0.75,True,True,74dbe045fc6b19d47d046f5618c5b1d8c2112d911fd45c7bf873722fbbd0dc19,49f2bdfbb3295b86ef29ac15b075f2901e59faf07003cd2274002fec4417f5ca,676,11,False,True,9,False,True,,,,,18
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,raw_reason_t0,raw,reason_t0,T0,B,A EDI S F NTH - YOR,True,True,3a13b35be07276bd758c01456d774e798373af3b25c2c3cd2339d0f760453eb1,0.75,True,True,a7aca84f7ac61e35adb6645bc1f4fc817232ebd54e9b94364063223c583edc8d,e9e4582b3b692b13ec6f4b733d5851cebe038f1c911ecdfda7f9d02e08d642bc,830,222,False,True,9,False,True,,,,,18
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,compact_reason_t0,compact,reason_t0,T0,B,A EDI S F NTH - YOR,True,True,3a13b35be07276bd758c01456d774e798373af3b25c2c3cd2339d0f760453eb1,0.45,True,True,8bf0f300448d07cd90dd04c71c91782073aaf497187fbac4ba726e6a2cbab284,589acc6556bc34f207b10835df6cc0b92ac3ba0f12ddee5885a8ae82f2b5f0e9,687,206,False,True,222,False,True,,,,,18
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,raw_deliberate_t1,raw,deliberate_t1,T1,B,A EDI S F NTH - YOR,True,True,3a13b35be07276bd758c01456d774e798373af3b25c2c3cd2339d0f760453eb1,0.85,True,True,7ec4bef42798acbc2edbdc2981c0e8a995d7c40e966b4b02c7868862921bea04,641120253c19887cddf9f6d8a8c23f7e6674f15e85263cdd31ff254f94efcf1d,1198,15,False,True,24,False,True,True,364.0,False,True,18
cicero_g018_p001_ENGLAND,18,3,F1901M,ENGLAND,TURKEY,EDI,A EDI - CLY,A EDI S F NTH - YOR,compact_deliberate_t1,compact,deliberate_t1,T1,B,A EDI S F NTH - YOR,True,True,3a13b35be07276bd758c01456d774e798373af3b25c2c3cd2339d0f760453eb1,0.85,True,True,a07fa89a144fbc826c6339626e2988e6fb51fb2b01da0f684a5837afa1be9234,ec91f794710a5e43dee29e3817b79fdf915f89cd3e349ecf5feec5c3ec7be06d,998,15,False,True,24,False,True,True,307.0,False,True,18
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,raw_direct_t0,raw,direct_t0,T0,A,F STP/SC S F BOT,True,True,860d19a9e8d8414310d3feafc83212fa88deb5fb95779abb40935c1bb8cd7d9d,0.1,True,True,240fc0a1b6a428eb4b3845468e9e174dd6418a6d13e366c280f77fed07ff5749,124929373158ab9c60ca2a5cb8509932393a6ab5a8d5e10548be39332da96297,1111,13,False,True,9,False,True,,,,,19
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,compact_direct_t0,compact,direct_t0,T0,A,F STP/SC S F BOT,True,True,860d19a9e8d8414310d3feafc83212fa88deb5fb95779abb40935c1bb8cd7d9d,0.1,True,True,907a0d39e3e13d951c97567a7990371e98df96cbecd4b68ef136bcaba434eee6,f431e3c160d725e7a0c702cade4d9c70e5935b1660bbd5a3d74d9d03f16b0f73,944,13,False,True,9,False,True,,,,,19
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,raw_reason_t0,raw,reason_t0,T0,A,F STP/SC S F BOT,True,True,860d19a9e8d8414310d3feafc83212fa88deb5fb95779abb40935c1bb8cd7d9d,0.25,True,True,102461bdc25580ea5509a19a8e2fd3533aaa28f6656c884f8de97346dc08bc83,adc87cde49d5fbccc4b0a66ed02fb4758f0e32034ca6312234083dc751f1c019,1122,180,False,True,157,False,True,,,,,19
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,compact_reason_t0,compact,reason_t0,T0,B,F STP/SC - FIN,True,True,2a5a76d7cfb0025adc499f81f44244ba0b45ca7facea1f0fcfef963f6a2b0a31,0.1,True,True,744b0a0886928684962a88af1cb6ac562b91f2fea1286d0e6659ea2da59e056c,0ecc10372540300236bdd6e2088a0e9bdf6c208901e9d13008ad8539fbcdba6a,955,220,False,True,175,False,True,,,,,19
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,raw_deliberate_t1,raw,deliberate_t1,T1,B,F STP/SC - FIN,True,True,2a5a76d7cfb0025adc499f81f44244ba0b45ca7facea1f0fcfef963f6a2b0a31,0.75,True,True,ddded8b73cd839470afda36656f343addcb792ffb0e52e223714ea43bca241a8,909606caef774f161551d2b35c03706d8a27f69b1191c3ab7067ad4d5d992ccf,1540,12,False,True,21,False,True,True,414.0,False,True,19
cicero_g019_p007_RUSSIA,19,4,S1903M,RUSSIA,ITALY,STP,F STP/SC S F BOT,F STP/SC - FIN,compact_deliberate_t1,compact,deliberate_t1,T1,B,F STP/SC - FIN,True,True,2a5a76d7cfb0025adc499f81f44244ba0b45ca7facea1f0fcfef963f6a2b0a31,0.85,True,True,adb4d322482fa5b0ff942f891055dfa835d0377ab24ede2c355225306ea55076,0403179de5354ae3170fac95d37815ec53e4b2de7fd9ff2bd7fca85f6559239c,1317,12,False,True,21,False,True,True,358.0,False,True,19
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,raw_direct_t0,raw,direct_t0,T0,A,A TYR S A TRI - VIE,True,True,117eab5e6fba9fb35b31692157853567f8b47ecfe98a4aeb06062af0b72c5163,0.3,True,True,d9cb47dfd12b0a416b3182e6bbf5db77c93630a298f35da938ed70a87e19df61,4a8ac3af2369075a65365b68bc48c1cccf575490b2871503d00b0bbe8564bec4,950,14,False,True,9,False,True,,,,,20
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,compact_direct_t0,compact,direct_t0,T0,A,A TYR S A TRI - VIE,True,True,117eab5e6fba9fb35b31692157853567f8b47ecfe98a4aeb06062af0b72c5163,0.3,True,True,a71e7eecbb86f7d163435aa8e0d80a7014fd0c059ededf7ebb373d3d7d14d8ff,21b0bb5dfe9ba39301c972d65ec5a1593cb20eabe6243dabc21d026e42aa23b7,808,14,False,True,9,False,True,,,,,20
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,raw_reason_t0,raw,reason_t0,T0,B,A TYR - BOH,True,True,3d10bf21dcf175ce1eff85bf7a73baad8bce550ce43032c578bc403a7dd5e2c4,0.3,True,True,f2bde578f6016bb01023edf95cb43e855768fb67a6a8ed61cad18f7f0e7c8e11,ca811180fb6009c387e29bac86f2e4502aec568264024e48d70c5aebf6691df4,961,246,False,True,150,False,True,,,,,20
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,compact_reason_t0,compact,reason_t0,T0,A,A TYR S A TRI - VIE,True,True,117eab5e6fba9fb35b31692157853567f8b47ecfe98a4aeb06062af0b72c5163,0.3,True,True,1e7085a97b1e19a6ac1523419aaab643bd587b9b5e32bca72f45c31164e79475,014797929001e399dee03989fbd57fcbd5e42ab7e94dc71fcf0fe5f0e63bee4a,819,197,False,True,275,False,True,,,,,20
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,raw_deliberate_t1,raw,deliberate_t1,T1,B,A TYR - BOH,True,True,3d10bf21dcf175ce1eff85bf7a73baad8bce550ce43032c578bc403a7dd5e2c4,0.85,True,True,a10432a03eb9203bbef7616757606b5159744af4a28218706246e33d494fa55e,60a257369f25b42c0d37b3a0cba3e6390367ec5ab8b475108d61e9eead7eb3f0,1375,11,False,True,20,False,True,True,410.0,False,True,20
cicero_g020_p001_ITALY,20,0,F1901M,ITALY,TURKEY,TYR,A TYR S A TRI - VIE,A TYR - BOH,compact_deliberate_t1,compact,deliberate_t1,T1,A,A TYR S A TRI - VIE,True,True,117eab5e6fba9fb35b31692157853567f8b47ecfe98a4aeb06062af0b72c5163,0.1,True,True,5802a9608940ee339af1743e6fa2504416968f193c931866466cfc5deb4b157c,16e6e03e17e9f98dc7367e39e41b377ce690cb9181953a7fe0db5eaba6eda90c,1292,14,False,True,9,False,True,True,469.0,False,True,20
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,raw_direct_t0,raw,direct_t0,T0,A,A BRE - GAS,True,True,5e2fb8ab00987e6bae73a3962740334bd1ee996850d35ad1e4311c13c8cc0288,0.75,True,True,a82be575a81f01c6f7c6a02190228cd1d922fa03b7dafdf8a82dd8af0e595e02,bb9018415b20bab3f8c3a19ff2943aaad2277ec184fe477cc66b8ad839121058,1013,9,False,True,9,False,True,,,,,21
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,compact_direct_t0,compact,direct_t0,T0,A,A BRE - GAS,True,True,5e2fb8ab00987e6bae73a3962740334bd1ee996850d35ad1e4311c13c8cc0288,0.75,True,True,10236258d88342e3d26323f55e021dbce7c2143e1ccd9be496e02908c6b1f450,71590aad9e0cb4459c20a8d6cea45e35c9d8ded1e86f59144c6bb026d875eee6,854,9,False,True,9,False,True,,,,,21
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,raw_reason_t0,raw,reason_t0,T0,B,A BRE S A BUR - GAS,True,True,772c1aa22d12d0bd3ed8e024a8875042075ad5d6ed00fe305dfd2a7bd2ca6055,0.85,True,True,eefe41fc1f381f7b92be93fe26ce2cb00cea6986fe041a06a221f9ff74c9cb02,eaa8e941388bd44716ef7f399aa80d0c0fc2fa478581eecbfe82133e884e1368,1024,217,False,True,278,False,True,,,,,21
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,compact_reason_t0,compact,reason_t0,T0,B,A BRE S A BUR - GAS,True,True,772c1aa22d12d0bd3ed8e024a8875042075ad5d6ed00fe305dfd2a7bd2ca6055,0.65,True,True,dcfab5f66a798b43acb9c6cf8da3062ab173832d99d1a40071a668697e0bd98a,5e038992310c7040a4eb15d50add5e1daaa6a9d302010f9e9f1170e9756bdc80,865,269,False,True,215,False,True,,,,,21
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,raw_deliberate_t1,raw,deliberate_t1,T1,B,A BRE S A BUR - GAS,True,True,772c1aa22d12d0bd3ed8e024a8875042075ad5d6ed00fe305dfd2a7bd2ca6055,0.85,True,True,f8ef1b0f4b2a788efa3cc7c7e3c4fca1ae286c86b3bb7aea336da0270a0343d2,a64f4945b0fc04c755b2e3334a3d4a5deadb97a808ae51804e6c6548c28e735a,1553,13,False,True,22,False,True,True,525.0,False,True,21
cicero_g021_p003_FRANCE,21,1,S1902M,FRANCE,ENGLAND,BRE,A BRE - GAS,A BRE S A BUR - GAS,compact_deliberate_t1,compact,deliberate_t1,T1,B,A BRE S A BUR - GAS,True,True,772c1aa22d12d0bd3ed8e024a8875042075ad5d6ed00fe305dfd2a7bd2ca6055,0.85,True,True,8cf78efb2e3438c470e80dd3a1174e46daf0b1981e26d907e129bf15c879593c,14f83b238c23ff035159832e3685c8510f005d957238c5403d6da2b53f32eab0,1203,13,False,True,22,False,True,True,334.0,False,True,21
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,raw_direct_t0,raw,direct_t0,T0,A,F SPA/SC S A BRE - POR,True,True,eb56c2636f45da0a283d23ff3d91562d1940f2c21296700bef3c6b422b096a97,0.3,True,True,20f473256a90925000434cc30751f63deff3bbe5e82e5c045a911306f90ee47c,73953b9a8b33de40f05c8e3f00d336e618c41bf2bc2620db16b3d445b79904e6,1396,14,False,True,9,False,True,,,,,22
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,compact_direct_t0,compact,direct_t0,T0,A,F SPA/SC S A BRE - POR,True,True,eb56c2636f45da0a283d23ff3d91562d1940f2c21296700bef3c6b422b096a97,0.75,True,True,1ecf03509f7765c843967e3b72778e9931cbe725acf9e7c0781cf6f1b2be9d7f,9082c354ac97c330bf9692f83a56c9bffd9b899970f8ed2ca2e3f2a804bcfc76,1231,14,False,True,9,False,True,,,,,22
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,raw_reason_t0,raw,reason_t0,T0,A,F SPA/SC S A BRE - POR,True,True,eb56c2636f45da0a283d23ff3d91562d1940f2c21296700bef3c6b422b096a97,0.1,True,True,1240ca459b70cb4aa7fcf41d0d00276969cf84b05087f628fb6eb634a0bfd3ca,36466fd0e87d9f2501de992914d2b0a9b0f8232967e9f8a65a3d9ecdc2bdf625,1407,311,False,True,272,False,True,,,,,22
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,compact_reason_t0,compact,reason_t0,T0,B,F SPA/SC - LYO,True,True,d8fd8d2102a8217b52e99ac67da33acd5064eb760a1b5ba5f36b6b180976c59a,0.1,True,True,f7a9bb09844d0f6532961861f29a36505a3bb6212b24b187cebae779de9644d0,ccf4b4dfd74304b88825d293f050a5727c268c46d2509af979a063bfa38c9a76,1242,288,False,True,261,False,True,,,,,22
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,raw_deliberate_t1,raw,deliberate_t1,T1,B,F SPA/SC - LYO,True,True,d8fd8d2102a8217b52e99ac67da33acd5064eb760a1b5ba5f36b6b180976c59a,0.85,True,True,50c47cc5104c3e50b1dfb446569e5160a09e5cdc42632a2e295eec740b95fceb,430c2cbc2575c6ffe6033a449c4f001379ae6bef41b46ee31a647e82b9997d2b,1744,12,False,True,21,False,True,True,333.0,False,True,22
cicero_g022_p008_ENGLAND,22,2,S1903M,ENGLAND,ITALY,SPA,F SPA/SC S A BRE - POR,F SPA/SC - LYO,compact_deliberate_t1,compact,deliberate_t1,T1,B,F SPA/SC - LYO,True,True,d8fd8d2102a8217b52e99ac67da33acd5064eb760a1b5ba5f36b6b180976c59a,0.85,True,True,5294effe6b0548d7786dc342b487012ce19a778d307eb1f8d91b0365ee4f97e5,f1df379d323fa143345b76b9a55f4030f6680d377df21728415cec1ce3c26579,1688,12,False,True,9,False,True,True,442.0,False,True,22
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,raw_direct_t0,raw,direct_t0,T0,A,A APU - NAP,True,True,43754a141b71c64ed8568cb33ab924b1abe7e6bbd206406daf4f075fbb930a45,0.75,True,True,6a34cf0c71ecf26f40b9d9e0f9d8a954da140d12d4759a7885f20dd56ddcae3a,c7ef09991d9fb15a661b526822aefe9af71f33adf95fe3bc81050c5cff43a274,1036,11,False,True,23,False,True,,,,,23
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,compact_direct_t0,compact,direct_t0,T0,A,A APU - NAP,True,True,43754a141b71c64ed8568cb33ab924b1abe7e6bbd206406daf4f075fbb930a45,0.75,True,True,6f8627398416d5831f82d85a3079319071dd281abb71bda519fb78194ab72de9,9eb09de4ccf0a995f8bb4a6d5702f917aa7807e764972b7384b467f3247a6925,870,11,False,True,9,False,True,,,,,23
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,raw_reason_t0,raw,reason_t0,T0,A,A APU - NAP,True,True,43754a141b71c64ed8568cb33ab924b1abe7e6bbd206406daf4f075fbb930a45,0.6,True,True,0c5f21ff85dbc8003a3ce7d3d450a0b922851a515458efbf950b4a066f403018,2c14132acfb9d4a9395a82062fea7b4e47f7b3dac6a8d1ab17c8cfcf9073bf95,1047,270,False,True,385,False,True,,,,,23
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,compact_reason_t0,compact,reason_t0,T0,B,A APU S A PIE - VEN,True,True,b7f40acb82815b913212ac08028eaae5376ba5e488f98356ffa627edbdf7c9db,0.65,True,True,d09a9e3b5241eed7be52c70de81b08f49f1dabedf02425abd03e5b4865e76a86,90dacc189b48ad6871c5fdf3723782886d1831f8e05064e21034a11bf6d0eba1,881,277,False,True,244,False,True,,,,,23
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,raw_deliberate_t1,raw,deliberate_t1,T1,A,A APU - NAP,True,True,43754a141b71c64ed8568cb33ab924b1abe7e6bbd206406daf4f075fbb930a45,0.1,True,True,3906ce44a0310fb00db0eb16f2f127dfc6a7c72a0def5bb0558a7911956dba21,97d67f8e4df8ec93e3af3625abe348f2ec9a1c122cad34c57e7e386ae7506d40,1352,11,False,True,9,False,True,True,301.0,False,True,23
cicero_g023_p009_ITALY,23,3,F1903M,ITALY,FRANCE,APU,A APU - NAP,A APU S A PIE - VEN,compact_deliberate_t1,compact,deliberate_t1,T1,B,A APU S A PIE - VEN,True,True,b7f40acb82815b913212ac08028eaae5376ba5e488f98356ffa627edbdf7c9db,0.85,True,True,ed448df8e88f18db452701d319f33a26136f29ff2c09e661a2e0542e8e0ca668,4d724b835ff8d3b5de2524011d6f3b3df1587da58c0204d9624ae61536ffbfc3,1251,14,False,True,23,False,True,True,366.0,False,True,23
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,raw_direct_t0,raw,direct_t0,T0,A,F SPA/SC S A BUR - MAR,True,True,07db6596a7151608e84ebba93e12c0e972bf72090c817965af3f7ead17c953be,0.3,True,True,85545b77440d0dcb5442286069967668479830af4ab0ff507b99073caedd3d9f,37da1eadef6374b024639c66c76cc4ea7fcd0fa0aa18ced44951c9b6cdc50d7a,1095,15,False,True,9,False,True,,,,,24
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,compact_direct_t0,compact,direct_t0,T0,A,F SPA/SC S A BUR - MAR,True,True,07db6596a7151608e84ebba93e12c0e972bf72090c817965af3f7ead17c953be,0.3,True,True,52e859fc6fa8b8f6336a976b75fa3a46eaea8c1ddb0fe95fe56577292371a3c5,193ce3096bc0b615b66f626766a3acf074438c417e4e2cd599cdb7d258c65926,932,15,False,True,9,False,True,,,,,24
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,raw_reason_t0,raw,reason_t0,T0,A,F SPA/SC S A BUR - MAR,True,True,07db6596a7151608e84ebba93e12c0e972bf72090c817965af3f7ead17c953be,0.3,True,True,8cde0de89b153306b656d56e8f540b219a79f871c392b533b5ced820c4204b1e,6354108a6d1a3dac264dd0827de535cced2a61cda0cc36ef6582aa692e6629fd,1106,340,False,True,394,False,True,,,,,24
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,compact_reason_t0,compact,reason_t0,T0,B,F SPA/SC - LYO,True,True,3c9d58f18af7cc7f3bc0d7f28262caba66878fd075f6aa0af63b562cbdf08f57,0.3,True,True,8639c8397ad1c76e32d48a2dca249f977ab612e53f5cc4c22cd7afb70d74c876,dd155d0694adee8fd6f57655e154785ebc6761a753d89f6397104bdf73da69ff,943,412,False,True,342,False,True,,,,,24
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,raw_deliberate_t1,raw,deliberate_t1,T1,B,F SPA/SC - LYO,True,True,3c9d58f18af7cc7f3bc0d7f28262caba66878fd075f6aa0af63b562cbdf08f57,0.75,True,True,521e5804b05877a441344c2983f39644afa92b36688f74db13f61b8f16341c25,84b08da2767c24d2c284417462309aa2b7f802f33fc80867ae79075f97c05365,1572,12,False,True,21,False,True,True,462.0,False,True,24
cicero_g024_p005_FRANCE,24,4,F1902M,FRANCE,AUSTRIA,SPA,F SPA/SC S A BUR - MAR,F SPA/SC - LYO,compact_deliberate_t1,compact,deliberate_t1,T1,B,F SPA/SC - LYO,True,True,3c9d58f18af7cc7f3bc0d7f28262caba66878fd075f6aa0af63b562cbdf08f57,0.85,True,True,ec65e7474082b35c41dada6375ed25b150a7d01c427bb67f899d700220f7fe8b,1a6449ebc4b4aeb6ee7ac2c317bdd7ff58ac490f41c04bc7d5c39e4c5ba7eec0,1325,12,False,True,21,False,True,True,378.0,False,True,24
cicero_g025_p001_ENGLAND,25,0,F1901M,ENGLAND,ITALY,NTH,F NTH - EDI,F NTH S A KIE - DEN,raw_direct_t0,raw,direct_t0,T0,A,F NTH - EDI,True,True,d4d6ab3755787b49ab7b4f25a4d9bed2df6a3fbac88b6a06564b3f08cf18a473,0.75,True,True,472e05487d3f58ea6087719c3f9d5c5ab6ffe4e2163a6f16c18b9c53b3e7d82b,b5f8f61b43dd5763869c19d548526eec83a9123d0bbb6ae3b89fff818f73f4ba,907,11,False,True,23,False,True,,,,,25
cicero_g025_p001_ENGLAND,25,0,F1901M,ENGLAND,ITALY,NTH,F NTH - EDI,F NTH S A KIE - DEN,compact_direct_t0,compact,direct_t0,T0,A,F NTH - EDI,True,True,d4d6ab3755787b49ab7b4f25a4d9bed2df6a3fbac88b6a06564b3f08cf18a473,0.75,True,True,0f6797dde846c6d5c0346957f3edc94e7abc1d20fc6982b8fb512494a1ff5cfb,9a5b5f270d435c624221339bfab2ad587b51ed045c0cb320790215723f476eea,765,11,False,True,9,False,True,,,,,25
cicero_g025_p001_ENGLAND,25,0,F1901M,ENGLAND,ITALY,NTH,F NTH - EDI,F NTH S A KIE - DEN,raw_reason_t0,raw,reason_t0,T0,B,F NTH S A KIE - DEN,True,True,16d01e06e3eaa14276438c2acba432f2ddee3bcfe7842c6fb5f1472a11b6b4cc,0.75,True,True,9aae9199bc178da5dfd0fd1f37adca666b134f98742a3714d6f16deed71330b3,29bf94c3b48c2371945cccbda25f2a638af4676fd6653fa038d67bb744239602,918,318,False,True,23,False,True,,,,,25
cicero_g025_p001_ENGLAND,25,0,F1901M,ENGLAND,ITALY,NTH,F NTH - EDI,F NTH S A KIE - DEN,compact_reason_t0,compact,reason_t0,T0,B,F NTH S A KIE - DEN,True,True,16d01e06e3eaa14276438c2acba432f2ddee3bcfe7842c6fb5f1472a11b6b4cc,0.65,True,True,93bfe88604c178f606fd6f1727b24f3c17ea58468ae4765514306d9d397eb0dd,47bdd2331cdf47a3a7b0a1a55cd524b4c365fae7cfcdecc7852d26757f99cc43,776,246,False,True,94,False,True,,,,,25
